iter,theta,mu,d_inf,gap,factorizations
0,1.000000000000000e+00,2.058823529411765e-01,1.090931376382376e-15,1.400000000000000e+01,1
1,4.512955137750615e-16,5.147058823529417e-02,1.680626329732986e+00,-1.992190644389753e-01,1
2,-4.696791764238280e-02,5.062262515722531e-02,1.451111361943017e+00,-8.358106451625997e-01,1
3,-4.360923803326061e-02,5.605194914190214e-02,1.333152296779146e+00,-6.560046127069956e-01,1
4,-2.141502170993613e-02,6.047682033614982e-02,1.285022452159748e+00,-3.067708805998679e-01,1
5,-1.715321231424151e-02,6.245579210863624e-02,1.261764504570158e+00,-2.461705982044089e-01,1
6,-1.563143500368735e-02,6.407088316251397e-02,1.224836761491055e+00,-2.234493240749353e-01,1
7,-1.158109177056105e-02,6.558260074821712e-02,1.154980868551050e+00,-1.632878995631586e-01,1
8,-7.099451086600758e-03,6.669623753362673e-02,1.522255380821665e+00,-9.907250977455906e-02,1
9,-3.803830388172340e-03,6.736448154998426e-02,1.544923628017662e+00,-5.391591616913693e-02,1
10,-2.091623354252985e-03,6.771662410766295e-02,1.361748455366966e+00,-3.235377435891440e-02,1
11,-1.653046920512569e-03,6.792151147218949e-02,1.179852940830357e+00,-2.884558977624607e-02,1
12,-1.881399104207060e-03,6.810964343376084e-02,1.063659867488068e+00,-3.395193100032756e-02,1
13,-2.230277581476488e-03,6.834221605311172e-02,1.068934821089147e+00,-3.957512898283788e-02,1
14,-2.403480143731981e-03,6.862092938880540e-02,1.070869617297563e+00,-4.162740085252725e-02,1
15,-2.341386006344572e-03,6.891797657621461e-02,1.069448897228056e+00,-3.963837867060072e-02,1
16,-2.109584955998573e-03,6.920267905567543e-02,1.064843986231850e+00,-3.495129777438244e-02,1
17,-1.799737276459865e-03,6.945455352139071e-02,1.057973845225574e+00,-2.918080203674389e-02,1
18,-1.481400742298681e-03,6.966512156623764e-02,1.050247497362496e+00,-2.349313706898837e-02,1
19,-1.192607771663733e-03,6.983458755606925e-02,1.042764376605511e+00,-1.849354981962570e-02,1
20,-9.470666082171535e-04,6.996773771763538e-02,1.035941563191036e+00,-1.436750758380079e-02,1
21,-7.446163287697764e-04,7.007084483352510e-02,1.029712651902096e+00,-1.106566248893426e-02,1
22,-5.798254026003593e-04,7.014990026087999e-02,1.023903189041957e+00,-8.452993954319865e-03,1
23,-4.473299363011621e-04,7.020994039811862e-02,1.029049134399880e+00,-6.401112341422710e-03,1
24,-3.439790558574667e-04,7.025506820179128e-02,1.039559076334082e+00,-4.826157467392456e-03,1
25,-2.686745544029120e-04,7.028877027485490e-02,1.046305680478899e+00,-3.687551299601743e-03,1
26,-2.211286111422388e-04,7.031423439578231e-02,1.049415216519180e+00,-2.967854197003739e-03,1
27,-2.005832441137121e-04,7.033452187630011e-02,1.049334332016390e+00,-2.650875058153979e-03,1
28,-2.050597328955105e-04,7.035257851813219e-02,1.046635358103026e+00,-2.707552670998759e-03,1
29,-2.312384576961464e-04,7.037114045145809e-02,1.041906233839499e+00,-3.091657243233570e-03,1
30,-2.747876704238924e-04,7.039260733955664e-02,1.035692415465636e+00,-3.742803914676962e-03,1
31,-3.308812957844318e-04,7.041893723610446e-02,1.028471903019969e+00,-4.592897698768361e-03,1
32,-3.946981454330450e-04,7.045158875161545e-02,1.020650028776209e+00,-5.572820600257877e-03,1
33,-4.617923031916930e-04,7.049151257806115e-02,1.012565252326990e+00,-6.617602186411276e-03,1
34,-5.283096309774312e-04,7.053918135491968e-02,1.009341934372116e+00,-7.669592425732397e-03,1
35,-5.910759163125531e-04,7.059464321931525e-02,1.009243768382656e+00,-8.679924225401869e-03,1
36,-6.475997409080639e-04,7.065758642187966e-02,1.009166998179848e+00,-9.608829189586388e-03,1
37,-6.960296182226319e-04,7.072740648641043e-02,1.009116644328361e+00,-1.042533100913268e-02,1
38,-7.350927735394876e-04,7.080327122769541e-02,1.009099458778763e+00,-1.110667338039928e-02,1
39,-7.640305568126987e-04,7.088418157100483e-02,1.009125826898087e+00,-1.163766940740096e-02,1
40,-7.825366731689097e-04,7.096902751439058e-02,1.009212831066087e+00,-1.201004247602810e-02,1
41,-7.906996470914394e-04,7.105663912206574e-02,1.009388262144270e+00,-1.222176991279600e-02,1
42,-7.889490683129725e-04,7.114583255391582e-02,1.009692046114583e+00,-1.227642226846459e-02,1
43,-7.780047899352870e-04,7.123545111165665e-02,1.010166233035419e+00,-1.218249140548178e-02,1
44,-7.588283484412350e-04,7.132440125092188e-02,1.010829813228609e+00,-1.195270497816825e-02,1
45,-7.325759769112835e-04,7.141168349969330e-02,1.011649827002415e+00,-1.160332711958212e-02,1
46,-7.005526072184283e-04,7.149641822223210e-02,1.012528818680206e+00,-1.115344490818160e-02,1
47,-6.641663004233584e-04,7.157786615838048e-02,1.013329972139926e+00,-1.062423966923109e-02,1
48,-6.248827113399120e-04,7.165544365148968e-02,1.013925534975065e+00,-1.003824342097115e-02,1
49,-5.841795175343850e-04,7.172873246972451e-02,1.014229022972356e+00,-9.418584556351917e-03,1
50,-5.435011842368208e-04,7.179748414538951e-02,1.014201306697746e+00,-8.788232607450652e-03,1
51,-5.042149107801542e-04,7.186161882079778e-02,1.013844133449072e+00,-8.169258371134802e-03,1
52,-4.675690208949878e-04,7.192121870251565e-02,1.013192075703790e+00,-7.582131352730670e-03,1
53,-4.346553464423146e-04,7.197651638318295e-02,1.012306739522645e+00,-7.045080264098225e-03,1
54,-4.063772682171662e-04,7.202787847749666e-02,1.011273175325572e+00,-6.573543502987889e-03,1
55,-3.834250018649765e-04,7.207578521715899e-02,1.010999710341672e+00,-6.179734890808142e-03,1
56,-3.662594581147081e-04,7.212080683748480e-02,1.014289750446635e+00,-5.872345572755400e-03,1
57,-3.551055890517605e-04,7.216357774555480e-02,1.016691966862120e+00,-5.656396287331056e-03,1
58,-3.499555959227047e-04,7.220476956874490e-02,1.018189448683392e+00,-5.533245820050325e-03,1
59,-3.505817715369004e-04,7.224506423011663e-02,1.018808491077807e+00,-5.500752174287804e-03,1
60,-3.565581426623232e-04,7.228512817636534e-02,1.018610208309157e+00,-5.553573736464479e-03,1
61,-3.672895282068978e-04,7.232558879439957e-02,1.017681642255225e+00,-5.683589415489188e-03,1
62,-3.820461948155937e-04,7.236701390074592e-02,1.016127286310357e+00,-5.880410227224075e-03,1
63,-4.000020161731626e-04,7.240989498672407e-02,1.014061694295999e+00,-6.131950686829590e-03,1
64,-4.202739486495013e-04,7.245463466934264e-02,1.011603571506550e+00,-6.425026970234171e-03,1
65,-4.419607235327483e-04,7.250153855322330e-02,1.008871621599886e+00,-6.745950075446316e-03,1
66,-4.641789021575194e-04,7.255081147259322e-02,1.005982770170783e+00,-7.081085797289610e-03,1
67,-4.860948046869581e-04,7.260255787199238e-02,1.005675209918786e+00,-7.417358624984161e-03,1
68,-5.069512560561596e-04,7.265678591291969e-02,1.005615310501094e+00,-7.742682945337087e-03,1
69,-5.260885418167183e-04,7.271341476881969e-02,1.005569398450550e+00,-8.046311435368381e-03,1
70,-5.429593862795883e-04,7.277228449457421e-02,1.005537325523371e+00,-8.319096599475273e-03,1
71,-5.571381205595517e-04,7.283316782601207e-02,1.005519734843418e+00,-8.553666558508866e-03,1
72,-5.683244782265160e-04,7.289578327310529e-02,1.005518060668101e+00,-8.744520148284529e-03,1
73,-5.763426346123987e-04,7.295980890852266e-02,1.005534441100506e+00,-8.888049052019120e-03,1
74,-5.811361984385952e-04,7.302489631136577e-02,1.005571294074558e+00,-8.982496170261811e-03,1
75,-5.827598857897267e-04,7.309068419522557e-02,1.005630321153661e+00,-9.027859933962823e-03,1
76,-5.813685763016331e-04,7.315681132269883e-02,1.005711142357230e+00,-9.025754071212866e-03,1
77,-5.772043902759523e-04,7.322292837985230e-02,1.005810274339372e+00,-8.979231729496107e-03,1
78,-5.705823519892957e-04,7.328870855061058e-02,1.005920807397071e+00,-8.892582086768464e-03,1
79,-5.618751332184873e-04,7.335385659143731e-02,1.006032505624297e+00,-8.771106846412913e-03,1
80,-5.514973115301579e-04,7.341811626117929e-02,1.006132355283591e+00,-8.620883422587156e-03,1
81,-5.398895344604979e-04,7.348127601073358e-02,1.006206006413751e+00,-8.448521228841877e-03,1
82,-5.275029531565791e-04,7.354317288379277e-02,1.006240132930929e+00,-8.260917268835044e-03,1
83,-5.147842737906177e-04,7.360369462477996e-02,1.006225027677009e+00,-8.065017133754182e-03,1
84,-5.021617661482223e-04,7.366278003418429e-02,1.006156557541104e+00,-7.867587447955238e-03,1
85,-4.900325594042479e-04,7.372041765520715e-02,1.006036955564327e+00,-7.675005674753876e-03,1
86,-4.787515386540034e-04,7.377664291850253e-02,1.005874366639944e+00,-7.493072909198872e-03,1
87,-4.686221267424651e-04,7.383153391276484e-02,1.005681316999014e+00,-7.326854772333746e-03,1
88,-4.598891908259746e-04,7.388520598633595e-02,1.005472415974608e+00,-7.180554741706757e-03,1
89,-4.527342507719072e-04,7.393780541689331e-02,1.005261775825026e+00,-7.057423200439672e-03,1
90,-4.472730883299533e-04,7.398950241062273e-02,1.005060815327256e+00,-6.959704193018723e-03,1
91,-4.435557658096246e-04,7.404048370723726e-02,1.004877057525411e+00,-6.888620405075763e-03,1
92,-4.415689665371487e-04,7.409094507142697e-02,1.004714117795335e+00,-6.844395328746700e-03,1
93,-4.412404735617190e-04,7.414108394412813e-02,1.004572558332308e+00,-6.826310041319061e-03,1
94,-4.424455152695537e-04,7.419109250848525e-02,1.004451043320825e+00,-6.832790622763874e-03,1
95,-4.450146335700418e-04,7.424115139646802e-02,1.004347349125083e+00,-6.861521069364329e-03,1
96,-4.487426774446388e-04,7.429142422448783e-02,1.004259048882760e+00,-6.909575702357174e-03,1
97,-4.533984954384543e-04,7.434205310229823e-02,1.004183888938794e+00,-6.973564573908853e-03,1
98,-4.587348962469079e-04,7.439315521162643e-02,1.004119951030900e+00,-7.049785251898477e-03,1
99,-4.644984657262811e-04,7.444482050215939e-02,1.004065692318369e+00,-7.134374601608151e-03,1
100,-4.704388684160775e-04,7.449711050534687e-02,1.004019926995717e+00,-7.223454730764800e-03,1
