iter,theta,mu,d_inf,gap,factorizations
103,-7.493702087019528e-10,4.208607359785684e-08,1.003434735653630e+00,-1.124119506253309e-08,12
104,-7.356433509424276e-10,4.216859065964534e-08,1.003364777627066e+00,-1.103521827614591e-08,12
105,-7.223121310413733e-10,4.224959860979994e-08,1.003297052089843e+00,-1.083518086684049e-08,12
106,-7.093634070441760e-10,4.232914084737228e-08,1.003231472277966e+00,-1.064088299241114e-08,12
107,-6.967807771061101e-10,4.240725931860556e-08,1.003167939675258e+00,-1.045207970168131e-08,12
108,-6.845506628077065e-10,4.248399418432307e-08,1.003106369572802e+00,-1.026856652033301e-08,12
109,-6.726584501334149e-10,4.255938411628352e-08,1.003046674630949e+00,-1.009012541441657e-08,12
110,-6.610931568522939e-10,4.263346619658831e-08,1.002988784551571e+00,-9.916589583122085e-09,12
111,-6.498415705172022e-10,4.270627629322569e-08,1.002932621128467e+00,-9.747761211009058e-09,12
112,-6.388906596315794e-10,4.277784883133944e-08,1.002878108195114e+00,-9.583446491715084e-09,12
113,-6.282306298334406e-10,4.284821682197009e-08,1.002825184611633e+00,-9.423497637214701e-09,12
114,-6.178533242268678e-10,4.291741219951589e-08,1.002773797496329e+00,-9.267788989226167e-09,12
115,-6.077435308016068e-10,4.298546598364250e-08,1.002723865207882e+00,-9.116097048452291e-09,12
116,-5.978947420841613e-10,4.305240755975717e-08,1.002675343703237e+00,-8.968322028025258e-09,12
117,-5.882981893562085e-10,4.311826558759283e-08,1.002628180655402e+00,-8.824331497224946e-09,12
118,-5.789435034136436e-10,4.318306776077148e-08,1.002582317804243e+00,-8.683971138457701e-09,12
119,-5.698234713788722e-10,4.324684064550302e-08,1.002537710952415e+00,-8.547131640003248e-09,12
120,-5.609296303477050e-10,4.330961001089586e-08,1.002494311523154e+00,-8.413686182643264e-09,12
121,-5.522536183389936e-10,4.337140069989069e-08,1.002452072055307e+00,-8.283510121545091e-09,12
122,-5.437891157312706e-10,4.343223664488332e-08,1.002410954345306e+00,-8.156507766187964e-09,12
123,-5.355281187310370e-10,4.349214108015924e-08,1.002370913844663e+00,-8.032559931076210e-09,12
124,-5.274650420624641e-10,4.355113636890623e-08,1.002331916679537e+00,-7.911581723660839e-09,12
125,-5.195933243619053e-10,4.360924425493175e-08,1.002293925532447e+00,-7.793474339774132e-09,12
126,-5.119054408458561e-10,4.366648576013365e-08,1.002256899543904e+00,-7.678126138978206e-09,12
127,-5.043961317309938e-10,4.372288108992478e-08,1.002220807767573e+00,-7.565457939381659e-09,12
128,-4.970608224044940e-10,4.377844987155270e-08,1.002185622676812e+00,-7.455399970171237e-09,12
129,-4.898913207475419e-10,4.383321122301807e-08,1.002151302130698e+00,-7.347831783962758e-09,12
130,-4.828866391033566e-10,4.388718338043905e-08,1.002117834269717e+00,-7.242734761729022e-09,12
131,-4.760376170451594e-10,4.394038444621963e-08,1.002085173878584e+00,-7.139974556492025e-09,12
132,-4.693412879827701e-10,4.399283153832219e-08,1.002053301545788e+00,-7.039505548893596e-09,12
133,-4.627929997534213e-10,4.404454144223408e-08,1.002022191427143e+00,-6.941257820131963e-09,12
134,-4.563878499888463e-10,4.409553043220037e-08,1.001991816924055e+00,-6.845158162531432e-09,12
135,-4.501225809197404e-10,4.414581424690180e-08,1.001962158543385e+00,-6.751156598358409e-09,12
136,-4.439914566147378e-10,4.419540826004190e-08,1.001933186875105e+00,-6.659168332719181e-09,12
137,-4.379900105505036e-10,4.424432722432456e-08,1.001904877934462e+00,-6.569127335970955e-09,12
138,-4.321183415938171e-10,4.429258540927875e-08,1.001877226923321e+00,-6.481031595391923e-09,12
139,-4.263674368816993e-10,4.434019707162281e-08,1.001850191847645e+00,-6.394749965424398e-09,12
140,-4.207385597586501e-10,4.438717550604764e-08,1.001823772982292e+00,-6.310297720930732e-09,12
141,-4.152249925201976e-10,4.443353412130849e-08,1.001797938295118e+00,-6.227576332978940e-09,12
142,-4.098246456662635e-10,4.447928560365748e-08,1.001772674745406e+00,-6.146553785629016e-09,12
143,-4.045344042546401e-10,4.452444240564796e-08,1.001747965420235e+00,-6.067183264181423e-09,12
144,-3.993510203905664e-10,4.456901663726891e-08,1.001723793027671e+00,-5.989416116951707e-09,12
145,-3.942708465590595e-10,4.461302005236082e-08,1.001700138803735e+00,-5.913198322477340e-09,12
146,-3.892921650050399e-10,4.465646400908125e-08,1.001676992049040e+00,-5.838503319469091e-09,12
147,-3.844128580217978e-10,4.469935967166870e-08,1.001654340670556e+00,-5.765298384594166e-09,12
148,-3.796280553250837e-10,4.474171796506439e-08,1.001632161424698e+00,-5.693512035300496e-09,12
149,-3.749366094250839e-10,4.478354928997048e-08,1.001610446333710e+00,-5.623126289632147e-09,12
150,-3.703352537224659e-10,4.482486391605267e-08,1.001589179029531e+00,-5.554092807331151e-09,12
151,-3.658222113069881e-10,4.486567175873443e-08,1.001568349303136e+00,-5.486384562356546e-09,12
152,-3.613960462683387e-10,4.490598253581148e-08,1.001547948521293e+00,-5.419979042700342e-09,12
153,-3.570528710817873e-10,4.494580580056594e-08,1.001527958168322e+00,-5.354818962392679e-09,12
154,-3.527909836022008e-10,4.498515068611910e-08,1.001508368644304e+00,-5.290878623515271e-09,12
155,-3.486084375690954e-10,4.502402613759051e-08,1.001489169541624e+00,-5.228128867733943e-09,12
156,-3.445035050417723e-10,4.506244088661700e-08,1.001470351454284e+00,-5.166543472386720e-09,12
157,-3.404734219458525e-10,4.510040347288546e-08,1.001451900863593e+00,-5.106081599063730e-09,12
158,-3.365180468275339e-10,4.513792213666288e-08,1.001433814968876e+00,-5.046739691530600e-09,12
159,-3.326325095628419e-10,4.517500509280102e-08,1.001416071927139e+00,-4.988446891037759e-09,12
160,-3.288179879520178e-10,4.521166003599399e-08,1.001398674366609e+00,-4.931219034803320e-09,12
161,-3.250717403702098e-10,4.524789477802590e-08,1.001381609319533e+00,-4.875015340507507e-09,12
162,-3.213918595078598e-10,4.528371683152798e-08,1.001364867146526e+00,-4.819807340200937e-09,12
163,-3.177760838945694e-10,4.531913350047708e-08,1.001348436845916e+00,-4.765561713138479e-09,12
164,-3.142243887326885e-10,4.535415184450743e-08,1.001332316540729e+00,-4.712277104440110e-09,12
165,-3.107343092428986e-10,4.538877891385388e-08,1.001316494643218e+00,-4.659916998437549e-09,12
166,-3.073039361952825e-10,4.542302149085840e-08,1.001300961785634e+00,-4.608453190302031e-09,12
167,-3.039330386149254e-10,4.545688615104817e-08,1.001285715446605e+00,-4.557881422145894e-09,12
168,-3.006195934490377e-10,4.549037943914150e-08,1.001270746004355e+00,-4.508171606771008e-09,12
169,-2.973620294841684e-10,4.552350767915099e-08,1.001256045648370e+00,-4.459300366754973e-09,12
170,-2.941591121124696e-10,4.555627702369298e-08,1.001241607982028e+00,-4.411249253089159e-09,12
171,-2.910106281128586e-10,4.558869349020000e-08,1.001227430802060e+00,-4.364014225159591e-09,12
172,-2.879136190751490e-10,4.562076306681028e-08,1.001213500934425e+00,-4.317551967258195e-09,12
173,-2.848681974313525e-10,4.565249142364099e-08,1.001199817506206e+00,-4.271863475967089e-09,12
174,-2.818722160285982e-10,4.568388423851858e-08,1.001186370707613e+00,-4.226917183364864e-09,12
175,-2.789262320750001e-10,4.571494695757712e-08,1.001173161585030e+00,-4.182720258561779e-09,12
176,-2.760258275736733e-10,4.574568507999681e-08,1.001160171303021e+00,-4.139208692408375e-09,12
177,-2.731748658429290e-10,4.577610363476058e-08,1.001147414174482e+00,-4.096437305076898e-09,12
178,-2.703676302597407e-10,4.580620805416214e-08,1.001134866380987e+00,-4.054322999203893e-09,12
179,-2.676066954396586e-10,4.583600315993456e-08,1.001122537066783e+00,-4.012902264260184e-09,12
180,-2.648872583169926e-10,4.586549404235070e-08,1.001110406091928e+00,-3.972105537258402e-09,12
181,-2.622122694374231e-10,4.589468528060254e-08,1.001098484192958e+00,-3.931974863820528e-09,12
182,-2.595789366821797e-10,4.592358176324905e-08,1.001086759417166e+00,-3.892469154549817e-09,12
183,-2.569859139520926e-10,4.595218807704419e-08,1.001075225430319e+00,-3.853568572677491e-09,12
184,-2.544331168487903e-10,4.598050866317326e-08,1.001063880995533e+00,-3.815271531390661e-09,12
185,-2.519205481296591e-10,4.600854795140538e-08,1.001052725323472e+00,-3.777577318414240e-09,12
186,-2.494446756015486e-10,4.603631036650119e-08,1.001041743527013e+00,-3.740434643223683e-09,12
187,-2.470083273323285e-10,4.606379995639748e-08,1.001030946018044e+00,-3.703883798891264e-09,12
188,-2.446070746202251e-10,4.609102106545684e-08,1.001020314482965e+00,-3.667860425537016e-09,12
189,-2.422424283166672e-10,4.611797756511726e-08,1.001009854089525e+00,-3.632386104927278e-09,12
190,-2.399133157187386e-10,4.614467348568250e-08,1.000999559927210e+00,-3.597444812966022e-09,12
