iter,theta,mu,d_inf,gap,factorizations
105,1.274959932979408e-10,4.995063515895439e-07,1.004246191441495e+00,1.900093651280407e-09,9
106,8.470002874314864e-11,4.994896819872782e-07,1.004045080341907e+00,1.258758145507549e-09,9
107,4.640547614427171e-11,4.994779233427991e-07,1.003860858443682e+00,6.849067393961683e-10,9
108,1.214914746281430e-11,4.994705622134245e-07,1.003692559353353e+00,1.715938637112269e-10,9
109,-1.848136179679251e-11,4.994671380049585e-07,1.003539289923405e+00,-2.873645751490608e-10,9
110,6.640112722453346e-08,4.994671380006970e-07,1.013979981737723e+01,9.960180664054632e-07,10
111,9.418914358986817e-08,4.553638280197821e-07,2.139161618620010e+00,1.412767246003346e-06,10
112,1.093661617044057e-07,4.297742843257267e-07,2.619630654927669e+00,1.641226615394005e-06,10
113,1.333734641334685e-07,4.043272464878509e-07,1.651929198693922e+00,2.001270946506049e-06,10
114,1.634102961471639e-07,3.779988350239638e-07,1.621756271561191e+00,2.451546990224491e-06,10
115,1.944113930065003e-07,3.502966959955873e-07,1.484319453616085e+00,2.916225967011880e-06,10
116,2.211659000606061e-07,3.212464535679574e-07,1.324263107436266e+00,3.317283610857945e-06,10
117,2.393230507637013e-07,2.918915243623521e-07,1.186821473156904e+00,3.589532465153074e-06,10
118,2.462714725829348e-07,2.628494943416101e-07,1.080232201532374e+00,3.693782260799573e-06,10
119,2.414895114981228e-07,2.337537427098107e-07,9.954422162953357e-01,3.622113632227365e-06,10
120,2.263411291552865e-07,2.055286430404937e-07,9.609940814851649e-01,3.394946036074362e-06,10
121,2.023868845088236e-07,1.791868265748715e-07,9.658925078487782e-01,3.035680053178510e-06,10
122,1.717222755850347e-07,1.556498900843801e-07,9.701069845011102e-01,2.575748032323119e-06,10
123,1.369215635644913e-07,1.356349243270711e-07,9.737047584107265e-01,2.053765161093984e-06,10
124,1.008711903652445e-07,1.195858076295117e-07,9.874756735327737e-01,1.513029836569023e-06,10
125,6.648703415539653e-08,1.076325645351115e-07,1.009309629680077e+00,9.972819065161293e-07,10
126,3.623548298686231e-08,9.958308780977271e-08,1.021846245131391e+00,5.435186752366687e-07,10
127,1.144852823731022e-08,9.496396028598052e-08,1.026112745184694e+00,1.717211589799132e-07,10
128,-9.505180683446059e-10,9.346567229768841e-08,1.025722051695113e+00,-1.426120275571908e-08,10
129,-8.283283769836357e-10,9.355801229344377e-08,1.022677162022012e+00,-1.242808523939121e-08,10
130,-5.635971063252772e-10,9.364114275356966e-08,1.014958720857013e+00,-8.456748246644367e-09,10
131,-4.099154872826040e-10,9.369669548336480e-08,1.013232549207204e+00,-6.151156251269250e-09,10
132,-3.229196318464342e-10,9.373618798456270e-08,1.012369324094711e+00,-4.845883958243332e-09,10
133,-2.679958144858093e-10,9.376673445583607e-08,1.011718198131889e+00,-4.021746131234401e-09,10
134,-2.293429463915923e-10,9.379174732083467e-08,1.011174520376843e+00,-3.441668917713398e-09,10
135,-1.999502758392071e-10,9.381293561634985e-08,1.010702691854416e+00,-3.000519053444064e-09,10
136,-1.764366205099043e-10,9.383125582825677e-08,1.010284476285027e+00,-2.647592068673660e-09,10
137,-1.569758928492794e-10,9.384730476271890e-08,1.009908407653056e+00,-2.355476576424585e-09,10
138,-1.404690942231131e-10,9.386148707023980e-08,1.009566510658706e+00,-2.107698205619919e-09,10
139,-1.261984862950180e-10,9.387409339932821e-08,1.009252972250495e+00,-1.893472542304342e-09,10
140,-1.136686939611815e-10,9.388534070313339e-08,1.008963438767477e+00,-1.705381890176842e-09,10
141,-1.025273976137417e-10,9.389539589413530e-08,1.008694558262992e+00,-1.538122207394233e-09,10
142,-9.251763390088563e-11,9.390439055268817e-08,1.008443691810232e+00,-1.387855672571466e-09,10
143,-8.344974401807911e-11,9.391243106762163e-08,1.008208707792249e+00,-1.251716353942953e-09,10
144,-7.518006797887583e-11,9.391960527213402e-08,1.007987860537633e+00,-1.127572985689214e-09,10
145,-6.759886303609341e-11,9.392598744208396e-08,1.007779689713446e+00,-1.013775737399107e-09,10
146,-6.062073136428128e-11,9.393164150460558e-08,1.007582955891665e+00,-9.090120625969414e-10,10
147,-5.417669651489188e-11,9.393662324716755e-08,1.007396604845461e+00,-8.122710223483270e-10,10
148,-4.821109285735854e-11,9.394098231665340e-08,1.007219722126152e+00,-7.227226665267289e-10,10
