iter,theta,mu,d_inf,gap,factorizations
0,1.000000000000031e+00,1.860465116279070e-01,4.988126753466639e-14,1.600000000000000e+01,1
1,2.920639984144661e-14,4.651162790697945e-02,1.608829020944719e+00,-9.500234552373144e-04,1
2,2.427544902789447e-01,4.651162790697945e-02,3.551065162521910e-01,3.877523581560180e+00,2
3,3.274275785119846e-02,1.499458568041080e-02,1.251410541741619e+00,5.237414593953653e-01,2
4,7.572294674684335e-02,1.499458568041080e-02,3.751329611377346e-01,1.223965857660090e+00,3
5,2.202921303721447e-02,5.445992348244496e-03,9.596850291992257e-01,3.497603045454722e-01,3
6,-4.623463876510372e-04,2.897218071355924e-03,1.313114550755038e+00,-9.218457468479269e-03,3
7,1.320481084741489e-02,2.897218071355915e-03,7.291668445374996e-01,2.156487532079752e-01,4
8,5.588124363551683e-03,1.282173353794153e-03,8.598905092625594e-01,8.645033564615900e-02,4
9,3.174337431194183e-04,6.486905091676124e-04,1.272117898869864e+00,2.411970800696162e-03,4
10,2.832684133417981e-03,6.486905091676113e-04,8.631692203825092e-01,4.736009007303541e-02,5
11,1.394027680546308e-03,2.915796502579102e-04,6.272849212971396e-01,2.182223141207999e-02,5
12,9.493786376033333e-05,1.222477540289449e-04,1.290689173058706e+00,1.224794697958158e-03,5
13,5.840759003823233e-04,1.222477540289449e-04,9.276125907142656e-01,8.294085228721639e-03,6
14,2.907438856964104e-04,5.888003301495366e-05,4.664890824138713e-01,4.595034822047549e-03,6
15,3.160800571928637e-05,2.325438848542470e-05,1.626883516827853e+00,5.181303218652869e-04,6
16,1.179418515585502e-04,2.325438848542415e-05,5.521072426279243e-01,1.796225814270963e-03,7
17,3.141501025250842e-05,9.620668728215490e-06,1.271048283230466e+00,4.930179132891856e-04,7
18,4.699309953115268e-05,9.620668728218914e-06,6.316575020773418e-01,7.381691267683869e-04,8
19,1.343175784304511e-05,3.995949808535414e-06,1.008710465683665e+00,2.195572641044953e-04,8
20,1.871902747960675e-05,3.995949808535941e-06,5.972760848920272e-01,3.028214085784929e-04,9
21,5.957541636542032e-06,1.717138441758846e-06,9.805392225749914e-01,9.837316670646501e-05,9
22,7.232678937945359e-07,1.011388853476116e-06,1.256578940276330e+00,1.211620378451035e-05,9
23,4.447138707556006e-06,1.011388853478721e-06,7.401986043604444e-01,7.300397617201259e-05,10
24,1.932579749049983e-06,4.648111525276367e-07,9.884872566885339e-01,3.203332366583607e-05,10
25,3.349106374483656e-07,2.255986093263480e-07,1.270412969759732e+00,5.659976352960777e-06,10
26,-7.600871299595184e-09,1.831739493022455e-07,1.361159871936686e+00,-1.757697579941121e-07,10
27,-5.680456729784758e-08,1.819406510855784e-07,1.261440528410401e+00,-9.940662471880748e-07,10
28,-6.407439627192320e-08,1.866441917847220e-07,1.194696858865623e+00,-1.110818286551638e-06,10
29,-6.337445299406029e-08,1.924766088270646e-07,1.155492760896720e+00,-1.095421928917947e-06,10
30,-5.823122572168919e-08,1.984694567734488e-07,1.128003351899476e+00,-1.005383397875142e-06,10
31,-5.168152474432525e-08,2.040723412728065e-07,1.107821907442943e+00,-8.921025044395619e-07,10
32,-4.566943979215742e-08,2.090873511693907e-07,1.093102343781945e+00,-7.884992441112006e-07,10
33,-4.084855028796452e-08,2.135403882045518e-07,1.082101710405553e+00,-7.054921333863440e-07,10
34,-3.717886488619064e-08,2.175359864636832e-07,1.073552941394373e+00,-6.422565373445408e-07,10
35,-3.440391717258888e-08,2.211808324246995e-07,1.066661119573645e+00,-5.943543650044030e-07,10
36,-3.226616514727454e-08,2.245592711805039e-07,1.060942378744609e+00,-5.573717502024004e-07,10
37,-3.057116407720037e-08,2.277318269633161e-07,1.056097421642528e+00,-5.279878763314342e-07,10
38,-2.918959371298786e-08,2.307407374850752e-07,1.051933069099494e+00,-5.039967691955488e-07,10
39,-2.804035721589715e-08,2.336160067720785e-07,1.048316746900769e+00,-4.840140701528500e-07,10
40,-2.707263121684477e-08,2.363799533165732e-07,1.045151293329160e+00,-4.671697860698817e-07,10
41,-2.625265120725846e-08,2.390500743735514e-07,1.042361549316789e+00,-4.528833954749368e-07,10
42,-2.555566770739608e-08,2.416406558001186e-07,1.039887308101551e+00,-4.407275334409989e-07,10
43,-2.496171638794020e-08,2.441636174875876e-07,1.037679460707254e+00,-4.303565911660302e-07,10
44,-2.445370056070169e-08,2.466289590768276e-07,1.035697660262214e+00,-4.214744538249843e-07,10
45,-2.401667325205946e-08,2.490450269756114e-07,1.033908695680261e+00,-4.138224284772470e-07,10
46,-2.363763453864886e-08,2.514187166955884e-07,1.032285219586886e+00,-4.071757866874639e-07,10
47,-2.330547958728130e-08,2.537556588124731e-07,1.030804690388540e+00,-4.013427790378354e-07,10
48,-2.301093279301956e-08,2.560604019049928e-07,1.029448478095287e+00,-3.961633725558648e-07,10
49,-2.274641536611729e-08,2.583365902100558e-07,1.028201114397681e+00,-3.915068634105234e-07,10
50,-2.250585172109787e-08,2.605871289849821e-07,1.027049674685525e+00,-3.872684667650082e-07,10
51,-2.228444131774788e-08,2.628143312636543e-07,1.025983278319870e+00,-3.833653439891987e-07,10
52,-2.207842542608675e-08,2.650200424425062e-07,1.024992691175877e+00,-3.797325662686574e-07,10
53,-2.188487084560798e-08,2.672057420938291e-07,1.024070013197388e+00,-3.763193941329926e-07,10
54,-2.170148513567342e-08,2.693726246627697e-07,1.023208434569355e+00,-3.730860992654783e-07,10
55,-2.152646699758175e-08,2.715216620642021e-07,1.022402045363641e+00,-3.700013987566715e-07,10
56,-2.135839034145257e-08,2.736536516404021e-07,1.021645686088869e+00,-3.670404728971844e-07,10
57,-2.119611811697759e-08,2.757692528007911e-07,1.020934829299639e+00,-3.641834840123994e-07,10
58,-2.103873838177794e-08,2.778690152061450e-07,1.020265484330716e+00,-3.614144826706166e-07,10
59,-2.088551747567682e-08,2.799534007145215e-07,1.019634119642533e+00,-3.587206027277830e-07,10
60,-2.073586472595805e-08,2.820228007433183e-07,1.019037598565888e+00,-3.560914569730590e-07,10
61,-2.058930591822826e-08,2.840775501960848e-07,1.018473125678558e+00,-3.535186743988118e-07,10
62,-2.044546137564512e-08,2.861179387639937e-07,1.017938201432244e+00,-3.509955278663759e-07,10
63,-2.030402871347886e-08,2.881442201176528e-07,1.017430583782195e+00,-3.485166328363386e-07,10
64,-2.016476825120180e-08,2.901566193939153e-07,1.016948255469849e+00,-3.460776951703045e-07,10
65,-2.002749055831291e-08,2.921553392562841e-07,1.016489396049035e+00,-3.436752985769893e-07,10
66,-1.989204664968237e-08,2.941405647537847e-07,1.016052358057581e+00,-3.413067302287058e-07,10
67,-1.975831906946613e-08,2.961124671951409e-07,1.015635646451567e+00,-3.389698321712119e-07,10
68,-1.962621531924861e-08,2.980712071844212e-07,1.015237901056081e+00,-3.366628839178058e-07,10
69,-1.949566227071391e-08,3.000169369956897e-07,1.014857881390058e+00,-3.343845062312477e-07,10
70,-1.936660158488839e-08,3.019498024070200e-07,1.014494453521423e+00,-3.321335839414815e-07,10
71,-1.923898655149982e-08,3.038699441021103e-07,1.014146578733550e+00,-3.299092077320754e-07,10
72,-1.911277911798305e-08,3.057774987475167e-07,1.013813303564590e+00,-3.277106258656255e-07,10
73,-1.898794813995973e-08,3.076725998016972e-07,1.013493751187658e+00,-3.255372098833430e-07,10
74,-1.886446725869616e-08,3.095553781354018e-07,1.013187113716727e+00,-3.233884236205213e-07,10
75,-1.874231438542613e-08,3.114259624816598e-07,1.012892645612670e+00,-3.212638055070539e-07,10
76,-1.862147003752181e-08,3.132844797911069e-07,1.012609657644386e+00,-3.191629475672213e-07,10
77,-1.850191709826676e-08,3.151310554729361e-07,1.012337511712314e+00,-3.170854851493282e-07,10
78,-1.838363991722574e-08,3.169658135826541e-07,1.012075616125945e+00,-3.150310845864459e-07,10
79,-1.826662394681269e-08,3.187888769441351e-07,1.011823421455996e+00,-3.129994356785310e-07,10
80,-1.815085552237187e-08,3.206003672332348e-07,1.011580416833134e+00,-3.109902460365796e-07,10
81,-1.803632135482438e-08,3.224004050332312e-07,1.011346126585636e+00,-3.090032347943937e-07,10
82,-1.792300864782901e-08,3.241891098580138e-07,1.011120107299685e+00,-3.070381307941550e-07,10
83,-1.781090443060012e-08,3.259666001684474e-07,1.010901945059285e+00,-3.050946666936139e-07,10
84,-1.769999624380606e-08,3.277329933580332e-07,1.010691253146719e+00,-3.031725815925854e-07,10
85,-1.759027114291961e-08,3.294884057567213e-07,1.010487669726200e+00,-3.012716141275442e-07,10
86,-1.748171647449530e-08,3.312329525975830e-07,1.010290855991746e+00,-2.993915063720045e-07,10
87,-1.737431925347107e-08,3.329667480084696e-07,1.010100494296500e+00,-2.975319996181941e-07,10
88,-1.726806651358132e-08,3.346899049815612e-07,1.009916286583692e+00,-2.956928362179046e-07,10
89,-1.716294507509535e-08,3.364025353555886e-07,1.009737952883020e+00,-2.938737580421379e-07,10
90,-1.705894180498178e-08,3.381047497910217e-07,1.009565230004038e+00,-2.920745079151370e-07,10
91,-1.695604330463937e-08,3.397966577552324e-07,1.009397870269946e+00,-2.902948277489817e-07,10
92,-1.685423621902010e-08,3.414783674984381e-07,1.009235640443208e+00,-2.885344605801879e-07,10
93,-1.675350705819069e-08,3.431499860428179e-07,1.009078320676689e+00,-2.867931493687541e-07,10
94,-1.665384245927167e-08,3.448116191659835e-07,1.008925703615282e+00,-2.850706389398216e-07,10
95,-1.655522874072459e-08,3.464633713968529e-07,1.008777593470269e+00,-2.833666730569556e-07,10
96,-1.645765253530275e-08,3.481053459956945e-07,1.008633805324602e+00,-2.816809987888165e-07,10
97,-1.636110019175644e-08,3.497376449603958e-07,1.008494164318386e+00,-2.800133625975485e-07,10
98,-1.626555839273191e-08,3.513603690110379e-07,1.008358505070768e+00,-2.783635145734330e-07,10
99,-1.617101361308390e-08,3.529736175997814e-07,1.008226670986538e+00,-2.767312048959503e-07,10
100,-1.607745247239770e-08,3.545774889010636e-07,1.008098513739075e+00,-2.751161863716943e-07,10
101,-1.598486173275482e-08,3.561720798171785e-07,1.007973892744702e+00,-2.735182144166252e-07,10
102,-1.589322822631889e-08,3.577574859844007e-07,1.007852674668224e+00,-2.719370466604848e-07,10
103,-1.580253878891689e-08,3.593338017774232e-07,1.007762328308259e+00,-2.703724425774933e-07,10
104,-1.571278044622383e-08,3.609011203122182e-07,1.007687365804458e+00,-2.688241648681722e-07,10
105,-1.562394031169865e-08,3.624595334573967e-07,1.007613634564601e+00,-2.672919787430930e-07,10
106,-1.553600566030835e-08,3.640091318419008e-07,1.007541106011455e+00,-2.657756524726082e-07,10
107,-1.544896393507324e-08,3.655500048663109e-07,1.007469752427005e+00,-2.642749575062765e-07,10
108,-1.536280253171067e-08,3.670822407152501e-07,1.007399546821663e+00,-2.627896670150646e-07,10
109,-1.527750928256565e-08,3.686059263617341e-07,1.007330463120075e+00,-2.613195591972764e-07,10
110,-1.519307195454385e-08,3.701211475909903e-07,1.007262475913221e+00,-2.598644139175732e-07,10
111,-1.510947850961156e-08,3.716279890051559e-07,1.007195560537994e+00,-2.584240144467735e-07,10
112,-1.502671711843341e-08,3.731265340383478e-07,1.007129693061008e+00,-2.569981476127051e-07,10
113,-1.494477607291277e-08,3.746168649728755e-07,1.007064850216687e+00,-2.555866031297082e-07,10
114,-1.486364388643365e-08,3.760990629518430e-07,1.007001009421612e+00,-2.541891743567770e-07,10
115,-1.478330912369700e-08,3.775732079963766e-07,1.006938148681597e+00,-2.528056570716522e-07,10
116,-1.470376062291277e-08,3.790393790159795e-07,1.006876246664390e+00,-2.514358510270716e-07,10
117,-1.462498727749163e-08,3.804976538281103e-07,1.006815282583329e+00,-2.500795583951901e-07,10
118,-1.454697837352926e-08,3.819481091689509e-07,1.006755236333389e+00,-2.487365861694813e-07,10
119,-1.446972300743738e-08,3.833908207182611e-07,1.006696088198366e+00,-2.474067419168125e-07,10
120,-1.439321078679109e-08,3.848258630998138e-07,1.006637819161880e+00,-2.460898389232446e-07,10
121,-1.431743132020130e-08,3.862533099117816e-07,1.006580410648534e+00,-2.447856922872923e-07,10
122,-1.424237432718762e-08,3.876732337346526e-07,1.006523844565970e+00,-2.434941199127422e-07,10
123,-1.416802982857629e-08,3.890857061450398e-07,1.006468103369897e+00,-2.422149437676140e-07,10
124,-1.409438783559491e-08,3.904907977369064e-07,1.006413169908234e+00,-2.409479875364906e-07,10
125,-1.402143876725163e-08,3.918885781293248e-07,1.006359027598041e+00,-2.396930797418005e-07,10
126,-1.394917302247686e-08,3.932791159924195e-07,1.006305660217144e+00,-2.384500505466346e-07,10
127,-1.387758114235540e-08,3.946624790549117e-07,1.006253051962983e+00,-2.372187328653752e-07,10
128,-1.380665382332566e-08,3.960387341181933e-07,1.006201187448165e+00,-2.359989625670456e-07,10
129,-1.373638205636831e-08,3.974079470716753e-07,1.006150051747706e+00,-2.347905793407060e-07,10
130,-1.366675690231566e-08,3.987701829132390e-07,1.006099630288183e+00,-2.335934250398639e-07,10
131,-1.359776954950346e-08,4.001255057601836e-07,1.006049908861594e+00,-2.324073440960697e-07,10
132,-1.352941126886631e-08,4.014739788626455e-07,1.006000873599394e+00,-2.312321832078390e-07,10
133,-1.346167362698194e-08,4.028156646152972e-07,1.005952511046355e+00,-2.300677928098954e-07,10
134,-1.339454827705101e-08,4.041506245776266e-07,1.005904808071400e+00,-2.289140255349453e-07,10
135,-1.332802694502894e-08,4.054789194853658e-07,1.005857751839597e+00,-2.277707360487776e-07,10
136,-1.326210150115713e-08,4.068006092610357e-07,1.005811329839976e+00,-2.266377815581577e-07,10
137,-1.319676415199269e-08,4.081157530274907e-07,1.005765529964653e+00,-2.255150233537766e-07,10
138,-1.313200692456469e-08,4.094244091304551e-07,1.005720340268298e+00,-2.244023226410461e-07,10
139,-1.306782222681313e-08,4.107266351369636e-07,1.005675749209630e+00,-2.232995450400185e-07,10
140,-1.300420250574998e-08,4.120224878599174e-07,1.005631745488323e+00,-2.222065577080299e-07,10
141,-1.294114025118395e-08,4.133120233660239e-07,1.005588318047075e+00,-2.211232295149204e-07,10
142,-1.287862826145808e-08,4.145952969847870e-07,1.005545456171315e+00,-2.200494329838171e-07,10
143,-1.281665925067464e-08,4.158723633287989e-07,1.005503149323141e+00,-2.189850412535587e-07,10
144,-1.275522627102626e-08,4.171432762964574e-07,1.005461387302988e+00,-2.179299312828721e-07,10
