iter,theta,mu,d_inf,gap,factorizations
71,-8.108682960833941e-04,4.454346021387538e-01,1.691887611956745e+00,-4.136464227739722e-02,1
72,-7.912894898991996e-04,4.458347561666378e-01,1.705129011668716e+00,-4.042967937846598e-02,1
73,-7.565512543374665e-04,4.462260230437580e-01,1.660800010391526e+00,-3.871748172159784e-02,1
74,-6.841917341030481e-04,4.466006671047030e-01,1.591805101833201e+00,-3.510792240138727e-02,1
75,-5.191550345845596e-04,4.469397660289557e-01,1.960249993586588e+00,-2.683409666328274e-02,1
76,-3.598434715578521e-04,4.471966060028192e-01,1.904581986306307e+00,-1.879867198003282e-02,1
77,-2.202222280721433e-04,4.473735329838980e-01,1.681284553134175e+00,-1.174589006970095e-02,1
78,-9.125720307561257e-05,4.474803458407887e-01,1.511348716406682e+00,-5.217513416013730e-03,1
79,3.096071041261180e-05,4.475222661057466e-01,1.392806917321640e+00,9.912767482482820e-04,1
80,2.313537754789853e-04,4.475026797456036e-01,1.284764070143849e+00,1.123988541342413e-02,1
81,3.713783662950169e-04,4.473810397909102e-01,1.299633404660687e+00,1.845963383243188e-02,1
82,3.925554967631097e-04,4.471875771640412e-01,1.178788952169778e+00,1.964262051922105e-02,1
83,3.207182682198614e-04,4.469826247582858e-01,1.171976259649676e+00,1.607651805827359e-02,1
84,2.055392233502242e-04,4.468136479987004e-01,1.159763973695553e+00,1.027194563037526e-02,1
85,9.317276396361385e-05,4.467030112647985e-01,1.144305817166207e+00,4.579272521691991e-03,1
86,1.398174880533759e-05,4.466495784823442e-01,1.127007689259454e+00,5.560956066759104e-04,1
87,1.572187558218947e-05,4.466366806264890e-01,1.927035421733568e+00,6.596354773122926e-04,1
88,9.908158889701466e-05,4.466230548555756e-01,2.330107825102847e+00,4.926089236221287e-03,1
89,2.115550169213218e-04,4.465670680343179e-01,2.045244180528193e+00,1.064626328579976e-02,1
90,2.702004494115877e-04,4.464541347875233e-01,1.848573948385791e+00,1.371261005471425e-02,1
91,2.697891248541781e-04,4.463107746546613e-01,1.697544408858120e+00,1.378019794277918e-02,1
92,2.256362226977212e-04,4.461669613921588e-01,1.569168004097370e+00,1.160581250713122e-02,1
93,1.577553239108658e-04,4.460451031727621e-01,1.459696856458200e+00,8.206443071689051e-03,1
94,8.271635938844317e-05,4.459574396680490e-01,1.367988779500548e+00,4.427093645436031e-03,1
95,1.048409104007252e-05,4.459077614962707e-01,1.292144061256955e+00,7.775378021861457e-04,1
96,-5.473733652537415e-05,4.458947623059061e-01,1.229684517368224e+00,-2.525065219646905e-03,1
97,-1.121435062026256e-04,4.459149647841841e-01,1.288206336146868e+00,-5.436689884469104e-03,1
98,-1.245342351294939e-04,4.459644663105973e-01,2.493153760729875e+00,-6.126052863120179e-03,1
99,-1.211614274267501e-04,4.460210296121964e-01,2.213541732481772e+00,-5.983277681451682e-03,1
100,-1.194207875318834e-04,4.460763244699992e-01,1.834127393086037e+00,-5.901707042191617e-03,1
101,-1.258209761667544e-04,4.461309557206309e-01,1.568277258345947e+00,-6.225484382547108e-03,1
102,-1.410923301082528e-04,4.461889704551643e-01,1.375281600336000e+00,-6.997473934656995e-03,1
103,-1.637953197019833e-04,4.462548449549760e-01,1.222262741928897e+00,-8.149353799105086e-03,1
104,-1.917393445006438e-04,4.463323726979141e-01,1.090557557817602e+00,-9.575250062592744e-03,1
105,-2.220015484394762e-04,4.464242887589315e-01,1.070135635160962e+00,-1.113084309803725e-02,1
106,-2.507960412943048e-04,4.465318853029938e-01,1.070445367188919e+00,-1.262499721137900e-02,1
107,-2.738304604578024e-04,4.466545433930665e-01,1.069931377123014e+00,-1.383763242200686e-02,1
108,-2.870697429704854e-04,4.467894435253670e-01,1.069965845801337e+00,-1.455945250918234e-02,1
109,-2.875493064785634e-04,4.469316734472826e-01,1.078177601755575e+00,-1.463459335939987e-02,1
110,-2.739332682655670e-04,4.470747624578628e-01,1.085934269748055e+00,-1.399019332790274e-02,1
111,-1.860021356529070e-04,4.472115713205602e-01,2.020716191689317e+00,-9.660566093149470e-03,1
112,-6.103992146599434e-05,4.473052105913778e-01,2.092552056441997e+00,-3.400675881884752e-03,1
113,6.411796665667809e-05,4.473363636548287e-01,1.835446727722867e+00,2.929752548457287e-03,1
114,1.762333946132928e-04,4.473043167856221e-01,1.620789048194341e+00,8.630179242377523e-03,1
115,2.718307364192150e-04,4.472153636551188e-01,1.472766156604008e+00,1.351512288859169e-02,1
116,3.507871034626941e-04,4.470776538725503e-01,1.369806355919765e+00,1.757144730168037e-02,1
117,4.120886180041243e-04,4.468994691371441e-01,1.293342260889433e+00,2.074015568153342e-02,1
118,4.529786954897216e-04,4.466896816288750e-01,1.231856527414623e+00,2.287527228825326e-02,1
119,4.703619058758905e-04,4.464586236630210e-01,1.179015198664489e+00,2.381618069139080e-02,1
120,4.624414330874031e-04,4.462182340090795e-01,1.131538026411290e+00,2.347035457088964e-02,1
121,4.294941809080336e-04,4.459813769327727e-01,1.092362945051415e+00,2.185160095994831e-02,1
122,3.737446525400582e-04,4.457607788253506e-01,1.101037136927083e+00,1.907255838147037e-02,1
123,2.987854123165024e-04,4.455680398625054e-01,1.105272268818075e+00,1.531458434887156e-02,1
